time,t2m,latitude,longitude,number,step,surface
1981-09-30 22:00:00,297.24557,4,-73,0,0 days,0
1981-09-30 23:00:00,297.11267,4,-73,0,0 days,0
1981-10-01 00:00:00,296.38306,4,-73,0,0 days,0
1981-10-01 01:00:00,295.79108,4,-73,0,0 days,0
1981-10-01 02:00:00,295.60535,4,-73,0,0 days,0
1981-10-01 03:00:00,294.84747,4,-73,0,0 days,0
1981-10-01 04:00:00,294.84317,4,-73,0,0 days,0
1981-10-01 05:00:00,295.3937,4,-73,0,0 days,0
1981-10-01 06:00:00,295.31586,4,-73,0,0 days,0
1981-10-01 07:00:00,295.01956,4,-73,0,0 days,0
1981-10-01 08:00:00,295.04428,4,-73,0,0 days,0
1981-10-01 09:00:00,297.01166,4,-73,0,0 days,0
1981-10-01 10:00:00,296.53906,4,-73,0,0 days,0
1981-10-01 11:00:00,295.9369,4,-73,0,0 days,0
1981-10-01 12:00:00,297.63147,4,-73,0,0 days,0
1981-10-01 13:00:00,298.6999,4,-73,0,0 days,0
1981-10-01 14:00:00,299.21265,4,-73,0,0 days,0
1981-10-01 15:00:00,299.63263,4,-73,0,0 days,0
1981-10-01 16:00:00,300.42126,4,-73,0,0 days,0
1981-10-01 17:00:00,298.63446,4,-73,0,0 days,0
1981-10-01 18:00:00,298.4899,4,-73,0,0 days,0
1981-10-01 19:00:00,298.72556,4,-73,0,0 days,0
1981-10-01 20:00:00,298.6117,4,-73,0,0 days,0
1981-10-01 21:00:00,297.8053,4,-73,0,0 days,0
1981-10-01 22:00:00,296.6886,4,-73,0,0 days,0
1981-10-01 23:00:00,296.4914,4,-73,0,0 days,0
1981-10-02 00:00:00,296.60675,4,-73,0,0 days,0
1981-10-02 01:00:00,296.43463,4,-73,0,0 days,0
1981-10-02 02:00:00,296.12076,4,-73,0,0 days,0
1981-10-02 03:00:00,296.5648,4,-73,0,0 days,0
1981-10-02 04:00:00,296.45273,4,-73,0,0 days,0
1981-10-02 05:00:00,296.17255,4,-73,0,0 days,0
1981-10-02 06:00:00,296.27472,4,-73,0,0 days,0
1981-10-02 07:00:00,297.21823,4,-73,0,0 days,0
1981-10-02 08:00:00,296.97263,4,-73,0,0 days,0
1981-10-02 09:00:00,298.91473,4,-73,0,0 days,0
1981-10-02 10:00:00,299.5347,4,-73,0,0 days,0
1981-10-02 11:00:00,299.89914,4,-73,0,0 days,0
1981-10-02 12:00:00,300.53644,4,-73,0,0 days,0
1981-10-02 13:00:00,302.23718,4,-73,0,0 days,0
1981-10-02 14:00:00,302.35422,4,-73,0,0 days,0
1981-10-02 15:00:00,302.7057,4,-73,0,0 days,0
1981-10-02 16:00:00,301.78442,4,-73,0,0 days,0
1981-10-02 17:00:00,298.588,4,-73,0,0 days,0
1981-10-02 18:00:00,298.42596,4,-73,0,0 days,0
1981-10-02 19:00:00,298.19983,4,-73,0,0 days,0
1981-10-02 20:00:00,298.34082,4,-73,0,0 days,0
1981-10-02 21:00:00,297.75983,4,-73,0,0 days,0
1981-10-02 22:00:00,297.26892,4,-73,0,0 days,0
1981-10-02 23:00:00,296.9319,4,-73,0,0 days,0
1981-10-03 00:00:00,296.82947,4,-73,0,0 days,0
1981-10-03 01:00:00,296.24432,4,-73,0,0 days,0
1981-10-03 02:00:00,295.62286,4,-73,0,0 days,0
1981-10-03 03:00:00,294.097,4,-73,0,0 days,0
1981-10-03 04:00:00,294.07056,4,-73,0,0 days,0
1981-10-03 05:00:00,295.04013,4,-73,0,0 days,0
1981-10-03 06:00:00,295.23944,4,-73,0,0 days,0
1981-10-03 07:00:00,295.12393,4,-73,0,0 days,0
1981-10-03 08:00:00,296.2765,4,-73,0,0 days,0
1981-10-03 09:00:00,299.74005,4,-73,0,0 days,0
1981-10-03 10:00:00,299.48938,4,-73,0,0 days,0
1981-10-03 11:00:00,300.00934,4,-73,0,0 days,0
1981-10-03 12:00:00,301.78134,4,-73,0,0 days,0
1981-10-03 13:00:00,302.0899,4,-73,0,0 days,0
1981-10-03 14:00:00,303.25635,4,-73,0,0 days,0
1981-10-03 15:00:00,302.81665,4,-73,0,0 days,0
1981-10-03 16:00:00,302.03406,4,-73,0,0 days,0
1981-10-03 17:00:00,299.15314,4,-73,0,0 days,0
1981-10-03 18:00:00,298.87622,4,-73,0,0 days,0
1981-10-03 19:00:00,298.2909,4,-73,0,0 days,0
1981-10-03 20:00:00,297.87872,4,-73,0,0 days,0
1981-10-03 21:00:00,297.56833,4,-73,0,0 days,0
1981-10-03 22:00:00,297.14816,4,-73,0,0 days,0
1981-10-03 23:00:00,297.3106,4,-73,0,0 days,0
1981-10-04 00:00:00,296.12616,4,-73,0,0 days,0
1981-10-04 01:00:00,295.79898,4,-73,0,0 days,0
1981-10-04 02:00:00,295.8974,4,-73,0,0 days,0
1981-10-04 03:00:00,295.5491,4,-73,0,0 days,0
1981-10-04 04:00:00,295.50177,4,-73,0,0 days,0
1981-10-04 05:00:00,296.12366,4,-73,0,0 days,0
1981-10-04 06:00:00,296.0882,4,-73,0,0 days,0
1981-10-04 07:00:00,296.67548,4,-73,0,0 days,0
1981-10-04 08:00:00,296.54486,4,-73,0,0 days,0
1981-10-04 09:00:00,300.5085,4,-73,0,0 days,0
1981-10-04 10:00:00,301.01022,4,-73,0,0 days,0
1981-10-04 11:00:00,300.6185,4,-73,0,0 days,0
1981-10-04 12:00:00,302.04117,4,-73,0,0 days,0
1981-10-04 13:00:00,302.52786,4,-73,0,0 days,0
1981-10-04 14:00:00,302.90186,4,-73,0,0 days,0
1981-10-04 15:00:00,302.6858,4,-73,0,0 days,0
1981-10-04 16:00:00,301.6217,4,-73,0,0 days,0
1981-10-04 17:00:00,298.10583,4,-73,0,0 days,0
1981-10-04 18:00:00,298.76874,4,-73,0,0 days,0
1981-10-04 19:00:00,298.36496,4,-73,0,0 days,0
1981-10-04 20:00:00,298.30203,4,-73,0,0 days,0
1981-10-04 21:00:00,298.33957,4,-73,0,0 days,0
1981-10-04 22:00:00,298.0982,4,-73,0,0 days,0
1981-10-04 23:00:00,297.9722,4,-73,0,0 days,0
1981-10-05 00:00:00,297.7631,4,-73,0,0 days,0
1981-10-05 01:00:00,297.13638,4,-73,0,0 days,0
1981-10-05 02:00:00,297.26724,4,-73,0,0 days,0
1981-10-05 03:00:00,296.75882,4,-73,0,0 days,0
1981-10-05 04:00:00,297.12268,4,-73,0,0 days,0
1981-10-05 05:00:00,296.5524,4,-73,0,0 days,0
1981-10-05 06:00:00,296.4591,4,-73,0,0 days,0
1981-10-05 07:00:00,297.00122,4,-73,0,0 days,0
1981-10-05 08:00:00,297.04532,4,-73,0,0 days,0
1981-10-05 09:00:00,300.82812,4,-73,0,0 days,0
1981-10-05 10:00:00,300.59467,4,-73,0,0 days,0
1981-10-05 11:00:00,300.86496,4,-73,0,0 days,0
1981-10-05 12:00:00,303.9019,4,-73,0,0 days,0
1981-10-05 13:00:00,304.35858,4,-73,0,0 days,0
1981-10-05 14:00:00,303.62982,4,-73,0,0 days,0
1981-10-05 15:00:00,302.10498,4,-73,0,0 days,0
1981-10-05 16:00:00,302.06415,4,-73,0,0 days,0
1981-10-05 17:00:00,300.01193,4,-73,0,0 days,0
1981-10-05 18:00:00,300.41284,4,-73,0,0 days,0
1981-10-05 19:00:00,300.0353,4,-73,0,0 days,0
1981-10-05 20:00:00,300.05588,4,-73,0,0 days,0
1981-10-05 21:00:00,299.77985,4,-73,0,0 days,0
1981-10-05 22:00:00,298.53513,4,-73,0,0 days,0
1981-10-05 23:00:00,297.74088,4,-73,0,0 days,0
1981-10-06 00:00:00,297.61176,4,-73,0,0 days,0
1981-10-06 01:00:00,297.2196,4,-73,0,0 days,0
1981-10-06 02:00:00,297.044,4,-73,0,0 days,0
1981-10-06 03:00:00,296.91504,4,-73,0,0 days,0
1981-10-06 04:00:00,296.96173,4,-73,0,0 days,0
1981-10-06 05:00:00,297.28705,4,-73,0,0 days,0
1981-10-06 06:00:00,297.22678,4,-73,0,0 days,0
1981-10-06 07:00:00,298.02554,4,-73,0,0 days,0
1981-10-06 08:00:00,297.89975,4,-73,0,0 days,0
1981-10-06 09:00:00,301.78708,4,-73,0,0 days,0
1981-10-06 10:00:00,302.7629,4,-73,0,0 days,0
1981-10-06 11:00:00,302.63855,4,-73,0,0 days,0
1981-10-06 12:00:00,304.09744,4,-73,0,0 days,0
1981-10-06 13:00:00,304.5875,4,-73,0,0 days,0
1981-10-06 14:00:00,304.5482,4,-73,0,0 days,0
1981-10-06 15:00:00,304.07892,4,-73,0,0 days,0
1981-10-06 16:00:00,304.80386,4,-73,0,0 days,0
1981-10-06 17:00:00,301.02725,4,-73,0,0 days,0
1981-10-06 18:00:00,300.53662,4,-73,0,0 days,0
1981-10-06 19:00:00,299.05804,4,-73,0,0 days,0
1981-10-06 20:00:00,298.71594,4,-73,0,0 days,0
1981-10-06 21:00:00,297.71198,4,-73,0,0 days,0
1981-10-06 22:00:00,298.1993,4,-73,0,0 days,0
1981-10-06 23:00:00,298.0089,4,-73,0,0 days,0
1981-10-07 00:00:00,298.273,4,-73,0,0 days,0
1981-10-07 01:00:00,297.9237,4,-73,0,0 days,0
1981-10-07 02:00:00,296.70663,4,-73,0,0 days,0
1981-10-07 03:00:00,295.98175,4,-73,0,0 days,0
1981-10-07 04:00:00,295.41937,4,-73,0,0 days,0
1981-10-07 05:00:00,295.5674,4,-73,0,0 days,0
1981-10-07 06:00:00,295.69568,4,-73,0,0 days,0
1981-10-07 07:00:00,297.22137,4,-73,0,0 days,0
1981-10-07 08:00:00,297.98694,4,-73,0,0 days,0
1981-10-07 09:00:00,302.3992,4,-73,0,0 days,0
1981-10-07 10:00:00,302.28577,4,-73,0,0 days,0
1981-10-07 11:00:00,302.00607,4,-73,0,0 days,0
1981-10-07 12:00:00,302.71344,4,-73,0,0 days,0
1981-10-07 13:00:00,303.2422,4,-73,0,0 days,0
1981-10-07 14:00:00,303.54248,4,-73,0,0 days,0
1981-10-07 15:00:00,303.4978,4,-73,0,0 days,0
1981-10-07 16:00:00,302.93298,4,-73,0,0 days,0
1981-10-07 17:00:00,299.99347,4,-73,0,0 days,0
1981-10-07 18:00:00,299.62567,4,-73,0,0 days,0
1981-10-07 19:00:00,298.89722,4,-73,0,0 days,0
1981-10-07 20:00:00,298.5487,4,-73,0,0 days,0
1981-10-07 21:00:00,297.6889,4,-73,0,0 days,0
1981-10-07 22:00:00,296.78143,4,-73,0,0 days,0
1981-10-07 23:00:00,296.284,4,-73,0,0 days,0
1981-10-08 00:00:00,295.6577,4,-73,0,0 days,0
1981-10-08 01:00:00,295.26794,4,-73,0,0 days,0
1981-10-08 02:00:00,294.7103,4,-73,0,0 days,0
1981-10-08 03:00:00,294.3622,4,-73,0,0 days,0
1981-10-08 04:00:00,294.58154,4,-73,0,0 days,0
1981-10-08 05:00:00,295.8,4,-73,0,0 days,0
1981-10-08 06:00:00,296.00488,4,-73,0,0 days,0
1981-10-08 07:00:00,296.3164,4,-73,0,0 days,0
1981-10-08 08:00:00,296.9441,4,-73,0,0 days,0
1981-10-08 09:00:00,299.68384,4,-73,0,0 days,0
1981-10-08 10:00:00,299.76953,4,-73,0,0 days,0
1981-10-08 11:00:00,298.5656,4,-73,0,0 days,0
1981-10-08 12:00:00,301.19867,4,-73,0,0 days,0
1981-10-08 13:00:00,302.19788,4,-73,0,0 days,0
1981-10-08 14:00:00,303.21106,4,-73,0,0 days,0
1981-10-08 15:00:00,301.15747,4,-73,0,0 days,0
1981-10-08 16:00:00,300.73328,4,-73,0,0 days,0
1981-10-08 17:00:00,300.02747,4,-73,0,0 days,0
1981-10-08 18:00:00,299.62292,4,-73,0,0 days,0
1981-10-08 19:00:00,299.38776,4,-73,0,0 days,0
1981-10-08 20:00:00,298.83295,4,-73,0,0 days,0
1981-10-08 21:00:00,297.69427,4,-73,0,0 days,0
1981-10-08 22:00:00,296.78168,4,-73,0,0 days,0
1981-10-08 23:00:00,296.29822,4,-73,0,0 days,0
1981-10-09 00:00:00,296.16818,4,-73,0,0 days,0
1981-10-09 01:00:00,296.00095,4,-73,0,0 days,0
1981-10-09 02:00:00,295.8828,4,-73,0,0 days,0
1981-10-09 03:00:00,295.4414,4,-73,0,0 days,0
1981-10-09 04:00:00,295.25363,4,-73,0,0 days,0
1981-10-09 05:00:00,295.63034,4,-73,0,0 days,0
1981-10-09 06:00:00,295.6303,4,-73,0,0 days,0
1981-10-09 07:00:00,296.06647,4,-73,0,0 days,0
1981-10-09 08:00:00,296.38666,4,-73,0,0 days,0
1981-10-09 09:00:00,300.927,4,-73,0,0 days,0
1981-10-09 10:00:00,301.33777,4,-73,0,0 days,0
1981-10-09 11:00:00,300.44495,4,-73,0,0 days,0
1981-10-09 12:00:00,301.61285,4,-73,0,0 days,0
1981-10-09 13:00:00,300.56534,4,-73,0,0 days,0
1981-10-09 14:00:00,300.72665,4,-73,0,0 days,0
1981-10-09 15:00:00,299.16168,4,-73,0,0 days,0
1981-10-09 16:00:00,298.9565,4,-73,0,0 days,0
1981-10-09 17:00:00,297.3498,4,-73,0,0 days,0
1981-10-09 18:00:00,297.72287,4,-73,0,0 days,0
1981-10-09 19:00:00,297.68396,4,-73,0,0 days,0
1981-10-09 20:00:00,297.7279,4,-73,0,0 days,0
1981-10-09 21:00:00,297.5318,4,-73,0,0 days,0
1981-10-09 22:00:00,296.63324,4,-73,0,0 days,0
1981-10-09 23:00:00,296.83206,4,-73,0,0 days,0
1981-10-10 00:00:00,295.93088,4,-73,0,0 days,0
1981-10-10 01:00:00,295.91443,4,-73,0,0 days,0
